Temp,MaxTemp,MinTemp,LinkMargin,timestamp
5.0000,20.1003,0.8037,29,2016-10-09T13:04:50.898Z
5.0000,20.1003,0.8037,29,2016-10-09T13:04:19.491Z
4.8875,20.1003,0.8037,29,2016-10-09T13:03:47.695Z
4.8875,20.1003,0.8037,29,2016-10-09T13:03:18.474Z
4.7750,20.1003,0.8037,29,2016-10-09T13:02:47.499Z
4.6625,20.1003,0.8037,29,2016-10-09T13:02:17.619Z
4.6625,20.1003,0.8037,29,2016-10-09T13:01:47.159Z
4.6625,20.1003,0.8037,29,2016-10-09T13:01:17.156Z
4.5500,20.1003,0.8037,29,2016-10-09T13:00:48.413Z
4.5500,20.1003,0.8037,29,2016-10-09T13:00:17.130Z
4.4375,20.1003,0.8037,29,2016-10-09T12:59:47.281Z
4.4375,20.1003,0.8037,29,2016-10-09T12:59:17.126Z
4.3250,20.1003,0.8037,29,2016-10-09T12:58:47.119Z
4.3250,20.1003,0.8037,29,2016-10-09T12:58:18.527Z
4.3250,20.1003,0.8037,29,2016-10-09T12:57:47.093Z
4.2125,20.1003,0.8037,29,2016-10-09T12:57:17.411Z
4.3250,20.1003,0.8037,29,2016-10-09T12:56:47.202Z
4.2125,20.1003,0.8037,29,2016-10-09T12:56:17.663Z
4.1000,20.1003,0.8037,29,2016-10-09T12:55:47.187Z
4.1000,20.1003,0.8037,29,2016-10-09T12:55:17.194Z
3.8750,20.1003,0.8037,29,2016-10-09T12:54:47.171Z
3.8750,20.1003,0.8037,29,2016-10-09T12:54:17.412Z
3.7625,20.1003,0.8037,29,2016-10-09T12:53:47.156Z
3.7625,20.1003,0.8037,29,2016-10-09T12:53:17.155Z
3.7625,20.1003,0.8037,29,2016-10-09T12:52:48.472Z
3.7625,20.1003,0.8037,29,2016-10-09T12:52:17.424Z
3.5375,20.1003,0.8037,29,2016-10-09T12:51:47.126Z
3.6500,20.1003,0.8037,29,2016-10-09T12:51:17.120Z
3.6500,20.1003,0.8037,29,2016-10-09T12:50:47.409Z
3.5375,20.1003,0.8037,29,2016-10-09T12:50:17.216Z
3.5375,20.1003,0.8037,29,2016-10-09T12:49:47.096Z
3.5375,20.1003,0.8037,29,2016-10-09T12:49:18.057Z
3.6500,20.1003,0.8037,29,2016-10-09T12:48:47.081Z
3.5375,20.1003,0.8037,29,2016-10-09T12:48:17.771Z
3.5375,20.1003,0.8037,29,2016-10-09T12:47:47.065Z
3.4250,20.1003,0.8037,29,2016-10-09T12:47:18.111Z
3.4250,20.1003,0.8037,29,2016-10-09T12:46:47.757Z
3.4250,20.1003,0.8037,29,2016-10-09T12:46:17.170Z
3.4250,20.1003,0.8037,29,2016-10-09T12:45:47.160Z
3.5375,20.1003,0.8037,29,2016-10-09T12:45:17.707Z
3.4250,20.1003,0.8037,29,2016-10-09T12:44:47.145Z
3.4250,20.1003,0.8037,29,2016-10-09T12:44:17.382Z
3.4250,20.1003,0.8037,29,2016-10-09T12:43:47.642Z
3.4250,20.1003,0.8037,29,2016-10-09T12:43:18.768Z
3.3125,20.1003,0.8037,29,2016-10-09T12:42:47.116Z
3.5375,20.1003,0.8037,29,2016-10-09T12:42:17.624Z
3.6500,20.1003,0.8037,29,2016-10-09T12:41:47.544Z
3.7625,20.1003,0.8037,29,2016-10-09T12:41:17.713Z
3.7625,20.1003,0.8037,29,2016-10-09T12:40:47.086Z
3.8750,20.1003,0.8037,29,2016-10-09T12:40:17.991Z
3.8750,20.1003,0.8037,29,2016-10-09T12:39:50.169Z
3.8750,20.1003,0.8037,29,2016-10-09T12:39:17.559Z
3.9875,20.1003,0.8037,29,2016-10-09T12:38:47.054Z
3.9875,20.1003,0.8037,29,2016-10-09T12:38:23.188Z
4.1000,20.1003,0.8037,29,2016-10-09T12:37:47.218Z
4.2125,20.1003,0.8037,29,2016-10-09T12:37:19.268Z
4.3250,20.1003,0.8037,29,2016-10-09T12:36:47.376Z
4.3250,20.1003,0.8037,29,2016-10-09T12:36:18.561Z
4.3250,20.1003,0.8037,29,2016-10-09T12:35:47.685Z
4.5500,20.1003,0.8037,29,2016-10-09T12:35:18.182Z
4.6625,20.1003,0.8037,29,2016-10-09T12:34:49.446Z
4.6625,20.1003,0.8037,29,2016-10-09T12:34:18.304Z
4.6625,20.1003,0.8037,29,2016-10-09T12:33:47.109Z
4.7750,20.1003,0.8037,29,2016-10-09T12:33:17.096Z
4.8875,20.1003,0.8037,148,2016-10-09T12:32:50.939Z
4.8875,20.1003,0.8037,148,2016-10-09T12:32:17.135Z
5.0000,20.1003,0.8037,148,2016-10-09T12:31:47.074Z
5.1125,20.1003,0.8037,148,2016-10-09T12:31:17.066Z
5.2250,20.1003,0.8037,148,2016-10-09T12:30:47.064Z
5.2250,20.1003,0.8037,148,2016-10-09T12:30:17.433Z
5.4500,20.1003,0.8037,148,2016-10-09T12:29:47.044Z
5.4500,20.1003,0.8037,148,2016-10-09T12:29:17.042Z
5.4500,20.1003,0.8037,148,2016-10-09T12:28:47.154Z
5.5625,20.1003,0.8037,148,2016-10-09T12:28:23.033Z
5.5625,20.1003,0.8037,148,2016-10-09T12:27:47.143Z
5.6750,20.1003,0.8037,148,2016-10-09T12:27:17.337Z
5.7875,20.1003,0.8037,148,2016-10-09T12:26:47.123Z
5.9000,20.1003,0.8037,148,2016-10-09T12:25:47.108Z
6.0125,20.1003,0.8037,148,2016-10-09T12:25:17.265Z
6.1250,20.1003,0.8037,148,2016-10-09T12:24:47.528Z
6.1250,20.1003,0.8037,148,2016-10-09T12:24:17.620Z
6.1250,20.1003,0.8037,148,2016-10-09T12:23:47.078Z
6.1250,20.1003,0.8037,148,2016-10-09T12:23:18.765Z
6.3500,20.1003,0.8037,148,2016-10-09T12:22:47.751Z
6.3500,20.1003,0.8037,148,2016-10-09T12:22:17.055Z
6.4625,20.1003,0.8037,148,2016-10-09T12:21:47.048Z
6.4625,20.1003,0.8037,148,2016-10-09T12:21:17.822Z
6.5750,20.1003,0.8037,148,2016-10-09T12:20:48.174Z
6.5750,20.1003,0.8037,148,2016-10-09T12:20:17.413Z
6.6875,20.1003,0.8037,148,2016-10-09T12:19:47.017Z
6.6875,20.1003,0.8037,148,2016-10-09T12:19:17.010Z
6.8000,20.1003,0.8037,148,2016-10-09T12:18:47.005Z
6.8000,20.1003,0.8037,148,2016-10-09T12:18:21.892Z
6.9125,20.1003,0.8037,148,2016-10-09T12:17:47.114Z
6.8000,20.1003,0.8037,148,2016-10-09T12:17:17.272Z
6.9125,20.1003,0.8037,148,2016-10-09T12:16:47.913Z
6.9125,20.1003,0.8037,148,2016-10-09T12:16:17.458Z
6.9125,20.1003,0.8037,148,2016-10-09T12:15:47.082Z
6.8000,20.1003,0.8037,148,2016-10-09T12:14:47.066Z
6.8000,20.1003,0.8037,148,2016-10-09T12:14:19.102Z
6.8000,20.1003,0.8037,148,2016-10-09T12:13:50.017Z
6.6875,20.1003,0.8037,148,2016-10-09T12:13:17.979Z
6.6875,20.1003,0.8037,148,2016-10-09T12:12:50.070Z
6.6875,20.1003,0.8037,148,2016-10-09T12:12:17.842Z
6.5750,20.1003,0.8037,148,2016-10-09T12:11:47.022Z
6.4625,20.1003,0.8037,148,2016-10-09T12:11:17.710Z
6.4625,20.1003,0.8037,148,2016-10-09T12:10:47.015Z
6.3500,20.1003,0.8037,148,2016-10-09T12:10:17.680Z
6.3500,20.1003,0.8037,148,2016-10-09T12:09:46.991Z
6.3500,20.1003,0.8037,148,2016-10-09T12:09:16.983Z
6.2375,20.1003,0.8037,148,2016-10-09T12:08:47.104Z
6.1250,20.1003,0.8037,148,2016-10-09T12:07:47.088Z
6.1250,20.1003,0.8037,148,2016-10-09T12:07:17.139Z
6.0125,20.1003,0.8037,148,2016-10-09T12:06:47.320Z
6.0125,20.1003,0.8037,148,2016-10-09T12:06:17.066Z
5.9000,20.1003,0.8037,148,2016-10-09T12:05:47.555Z
5.9000,20.1003,0.8037,148,2016-10-09T12:05:17.074Z
5.7875,20.1003,0.8037,148,2016-10-09T12:04:48.038Z
5.6750,20.1003,0.8037,148,2016-10-09T12:04:17.456Z
5.5625,20.1003,0.8037,148,2016-10-09T12:03:21.708Z
5.5625,20.1003,0.8037,148,2016-10-09T12:02:47.597Z
5.4500,20.1003,0.8037,148,2016-10-09T12:02:17.430Z
5.3375,20.1003,0.8037,148,2016-10-09T12:01:46.998Z
5.2250,20.1003,0.8037,148,2016-10-09T12:01:17.435Z
5.2250,20.1003,0.8037,148,2016-10-09T12:00:47.052Z
5.1125,20.1003,0.8037,148,2016-10-09T12:00:17.143Z
5.0000,20.1003,0.8037,148,2016-10-09T11:59:46.980Z
5.0000,20.1003,0.8037,148,2016-10-09T11:59:17.215Z
5.0000,20.1003,0.8037,148,2016-10-09T11:58:46.951Z
5.0000,20.1003,0.8037,148,2016-10-09T11:58:18.224Z
4.8875,20.1003,0.8037,148,2016-10-09T11:57:47.062Z
4.7750,20.1003,0.8037,148,2016-10-09T11:57:17.449Z
4.6625,20.1003,0.8037,148,2016-10-09T11:56:47.043Z
4.5500,20.1003,0.8037,148,2016-10-09T11:56:17.035Z
4.6625,20.1003,0.8037,148,2016-10-09T11:55:47.029Z
4.5500,20.1003,0.8037,148,2016-10-09T11:55:17.021Z
4.4375,20.1003,0.8037,148,2016-10-09T11:54:50.102Z
4.3250,20.1003,0.8037,148,2016-10-09T11:54:17.007Z
4.3250,20.1003,0.8037,148,2016-10-09T11:53:47.003Z
4.3250,20.1003,0.8037,148,2016-10-09T11:53:18.491Z
4.2125,20.1003,0.8037,148,2016-10-09T11:52:46.982Z
4.2125,20.1003,0.8037,148,2016-10-09T11:52:16.976Z
4.3250,20.1003,0.8037,148,2016-10-09T11:51:46.971Z
4.2125,20.1003,0.8037,148,2016-10-09T11:51:20.174Z
4.2125,20.1003,0.8037,148,2016-10-09T11:50:46.990Z
4.2125,20.1003,0.8037,148,2016-10-09T11:50:16.946Z
4.1000,20.1003,0.8037,148,2016-10-09T11:49:46.959Z
4.1000,20.1003,0.8037,148,2016-10-09T11:49:16.929Z
4.1000,20.1003,0.8037,148,2016-10-09T11:48:47.050Z
4.1000,20.1003,0.8037,148,2016-10-09T11:48:18.355Z
3.9875,20.1003,0.8037,148,2016-10-09T11:47:47.030Z
3.9875,20.1003,0.8037,148,2016-10-09T11:47:17.026Z
3.8750,20.1003,0.8037,148,2016-10-09T11:46:47.050Z
3.7625,20.1003,0.8037,148,2016-10-09T11:46:17.443Z
3.7625,20.1003,0.8037,148,2016-10-09T11:45:47.000Z
3.7625,20.1003,0.8037,148,2016-10-09T11:45:17.196Z
3.7625,20.1003,0.8037,148,2016-10-09T11:44:49.068Z
3.6500,20.1003,0.8037,148,2016-10-09T11:44:16.992Z
3.6500,20.1003,0.8037,148,2016-10-09T11:43:47.055Z
3.5375,20.1003,0.8037,148,2016-10-09T11:43:18.192Z
3.6500,20.1003,0.8037,148,2016-10-09T11:42:46.954Z
3.6500,20.1003,0.8037,148,2016-10-09T11:42:17.169Z
3.6500,20.1003,0.8037,148,2016-10-09T11:41:47.022Z
3.6500,20.1003,0.8037,148,2016-10-09T11:41:17.019Z
3.7625,20.1003,0.8037,148,2016-10-09T11:40:46.937Z
3.5375,20.1003,0.8037,148,2016-10-09T11:40:17.618Z
3.5375,20.1003,0.8037,148,2016-10-09T11:39:46.942Z
3.6500,20.1003,0.8037,148,2016-10-09T11:39:20.925Z
3.6500,20.1003,0.8037,148,2016-10-09T11:38:47.039Z
3.6500,20.1003,0.8037,148,2016-10-09T11:38:17.013Z
3.6500,20.1003,0.8037,50,2016-10-09T11:37:49.108Z
3.6500,20.1003,0.8037,50,2016-10-09T11:37:19.740Z
3.6500,20.1003,0.8037,50,2016-10-09T11:36:47.792Z
3.7625,20.1003,0.8037,50,2016-10-09T11:36:18.703Z
3.8750,20.1003,0.8037,50,2016-10-09T11:35:46.974Z
3.8750,20.1003,0.8037,50,2016-10-09T11:35:17.327Z
3.8750,20.1003,0.8037,50,2016-10-09T11:34:47.502Z
3.9875,20.1003,0.8037,50,2016-10-09T11:34:17.813Z
3.9875,20.1003,0.8037,50,2016-10-09T11:33:47.001Z
4.2125,20.1003,0.8037,50,2016-10-09T11:32:47.130Z
4.3250,20.1003,0.8037,50,2016-10-09T11:32:17.050Z
4.3250,20.1003,0.8037,50,2016-10-09T11:31:46.912Z
4.3250,20.1003,0.8037,50,2016-10-09T11:31:16.906Z
4.4375,20.1003,0.8037,50,2016-10-09T11:30:46.899Z
4.5500,20.1003,0.8037,50,2016-10-09T11:30:18.989Z
4.5500,20.1003,0.8037,50,2016-10-09T11:29:46.903Z
4.6625,20.1003,0.8037,50,2016-10-09T11:29:17.005Z
4.6625,20.1003,0.8037,50,2016-10-09T11:28:51.354Z
4.8875,20.1003,0.8037,50,2016-10-09T11:28:16.984Z
4.8875,20.1003,0.8037,50,2016-10-09T11:27:46.976Z
5.1125,20.1003,0.8037,50,2016-10-09T11:27:16.968Z
5.1125,20.1003,0.8037,50,2016-10-09T11:26:47.585Z
5.2250,20.1003,0.8037,50,2016-10-09T11:26:17.594Z
5.2250,20.1003,0.8037,50,2016-10-09T11:25:46.945Z
5.3375,20.1003,0.8037,50,2016-10-09T11:25:16.961Z
5.4500,20.1003,0.8037,50,2016-10-09T11:24:47.840Z
5.5625,20.1003,0.8037,50,2016-10-09T11:24:18.153Z
5.5625,20.1003,0.8037,50,2016-10-09T11:23:46.915Z
5.6750,20.1003,0.8037,50,2016-10-09T11:23:18.691Z
5.6750,20.1003,0.8037,50,2016-10-09T11:22:46.899Z
5.7875,20.1003,0.8037,50,2016-10-09T11:22:17.078Z
5.7875,20.1003,0.8037,50,2016-10-09T11:21:46.885Z
5.9000,20.1003,0.8037,50,2016-10-09T11:21:17.230Z
5.9000,20.1003,0.8037,50,2016-10-09T11:20:46.869Z
6.0125,20.1003,0.8037,50,2016-10-09T11:20:17.887Z
6.0125,20.1003,0.8037,50,2016-10-09T11:19:46.982Z
6.0125,20.1003,0.8037,50,2016-10-09T11:19:16.973Z
6.1250,20.1003,0.8037,50,2016-10-09T11:18:46.964Z
6.3500,20.1003,0.8037,50,2016-10-09T11:18:17.967Z
6.3500,20.1003,0.8037,50,2016-10-09T11:17:47.110Z
6.3500,20.1003,0.8037,50,2016-10-09T11:17:16.943Z
6.3500,20.1003,0.8037,50,2016-10-09T11:16:46.933Z
6.4625,20.1003,0.8037,50,2016-10-09T11:16:17.432Z
6.5750,20.1003,0.8037,50,2016-10-09T11:15:46.919Z
6.6875,20.1003,0.8037,50,2016-10-09T11:15:17.148Z
6.6875,20.1003,0.8037,50,2016-10-09T11:14:46.953Z
6.8000,20.1003,0.8037,50,2016-10-09T11:14:16.897Z
6.8000,20.1003,0.8037,50,2016-10-09T11:13:47.015Z
6.8000,20.1003,0.8037,50,2016-10-09T11:13:23.710Z
6.9125,20.1003,0.8037,50,2016-10-09T11:12:46.872Z
6.9125,20.1003,0.8037,50,2016-10-09T11:12:17.309Z
7.0250,20.1003,0.8037,50,2016-10-09T11:11:46.857Z
6.9125,20.1003,0.8037,50,2016-10-09T11:11:17.176Z
7.0250,20.1003,0.8037,50,2016-10-09T11:10:46.841Z
6.9125,20.1003,0.8037,50,2016-10-09T11:10:16.958Z
6.9125,20.1003,0.8037,50,2016-10-09T11:09:46.953Z
6.9125,20.1003,0.8037,50,2016-10-09T11:09:17.011Z
6.9125,20.1003,0.8037,50,2016-10-09T11:08:47.626Z
6.8000,20.1003,0.8037,50,2016-10-09T11:08:17.536Z
6.8000,20.1003,0.8037,50,2016-10-09T11:07:46.920Z
6.6875,20.1003,0.8037,50,2016-10-09T11:07:17.030Z
6.5750,20.1003,0.8037,50,2016-10-09T11:06:46.917Z
6.5750,20.1003,0.8037,50,2016-10-09T11:06:16.897Z
6.4625,20.1003,0.8037,50,2016-10-09T11:05:48.005Z
6.4625,20.1003,0.8037,50,2016-10-09T11:05:16.896Z
6.3500,20.1003,0.8037,50,2016-10-09T11:04:47.921Z
6.3500,20.1003,0.8037,50,2016-10-09T11:04:17.604Z
6.3500,20.1003,0.8037,50,2016-10-09T11:03:46.860Z
6.2375,20.1003,0.8037,50,2016-10-09T11:02:47.156Z
6.1250,20.1003,0.8037,50,2016-10-09T11:02:17.268Z
6.1250,20.1003,0.8037,50,2016-10-09T11:01:46.833Z
6.0125,20.1003,0.8037,50,2016-10-09T11:01:16.834Z
6.0125,20.1003,0.8037,50,2016-10-09T11:00:46.945Z
5.9000,20.1003,0.8037,50,2016-10-09T11:00:16.931Z
5.9000,20.1003,0.8037,50,2016-10-09T10:59:46.955Z
5.7875,20.1003,0.8037,50,2016-10-09T10:59:17.137Z
5.6750,20.1003,0.8037,50,2016-10-09T10:58:49.103Z
5.7875,20.1003,0.8037,50,2016-10-09T10:58:18.451Z
5.6750,20.1003,0.8037,50,2016-10-09T10:57:46.894Z
5.5625,20.1003,0.8037,50,2016-10-09T10:57:16.885Z
5.4500,20.1003,0.8037,50,2016-10-09T10:56:46.878Z
5.3375,20.1003,0.8037,50,2016-10-09T10:56:17.144Z
5.3375,20.1003,0.8037,50,2016-10-09T10:55:46.868Z
5.2250,20.1003,0.8037,50,2016-10-09T10:55:17.098Z
5.2250,20.1003,0.8037,50,2016-10-09T10:54:47.327Z
5.1125,20.1003,0.8037,50,2016-10-09T10:54:16.839Z
5.0000,20.1003,0.8037,50,2016-10-09T10:53:46.919Z
5.0000,20.1003,0.8037,50,2016-10-09T10:53:17.604Z
5.0000,20.1003,0.8037,50,2016-10-09T10:52:46.817Z
4.8875,20.1003,0.8037,50,2016-10-09T10:52:17.309Z
4.7750,20.1003,0.8037,50,2016-10-09T10:51:46.802Z
4.7750,20.1003,0.8037,50,2016-10-09T10:51:17.854Z
4.8875,20.1003,0.8037,50,2016-10-09T10:50:47.595Z
4.7750,20.1003,0.8037,50,2016-10-09T10:50:17.557Z
4.7750,20.1003,0.8037,50,2016-10-09T10:49:46.896Z
4.6625,20.1003,0.8037,50,2016-10-09T10:49:16.888Z
4.5500,20.1003,0.8037,50,2016-10-09T10:48:46.881Z
4.4375,20.1003,0.8037,50,2016-10-09T10:48:18.996Z
4.4375,20.1003,0.8037,50,2016-10-09T10:47:46.865Z
4.5500,20.1003,0.8037,50,2016-10-09T10:47:16.857Z
4.4375,20.1003,0.8037,50,2016-10-09T10:46:48.880Z
4.3250,20.1003,0.8037,50,2016-10-09T10:46:17.234Z
4.3250,20.1003,0.8037,50,2016-10-09T10:45:46.835Z
4.2125,20.1003,0.8037,50,2016-10-09T10:45:17.135Z
4.1000,20.1003,0.8037,50,2016-10-09T10:44:46.823Z
4.2125,20.1003,0.8037,50,2016-10-09T10:44:16.811Z
4.1000,20.1003,0.8037,50,2016-10-09T10:43:46.803Z
4.1000,20.1003,0.8037,50,2016-10-09T10:43:17.817Z
4.1000,20.1003,0.8037,50,2016-10-09T10:42:46.790Z
3.9875,20.1003,0.8037,50,2016-10-09T10:42:16.781Z
3.9875,20.1003,0.8037,50,2016-10-09T10:41:46.773Z
3.8750,20.1003,0.8037,50,2016-10-09T10:41:16.891Z
3.8750,20.1003,0.8037,50,2016-10-09T10:40:46.933Z
3.8750,20.1003,0.8037,50,2016-10-09T10:40:17.633Z
3.8750,20.1003,0.8037,50,2016-10-09T10:39:46.869Z
3.7625,20.1003,0.8037,50,2016-10-09T10:39:16.859Z
3.7625,20.1003,0.8037,50,2016-10-09T10:38:21.633Z
3.7625,20.1003,0.8037,50,2016-10-09T10:37:47.646Z
3.7625,20.1003,0.8037,50,2016-10-09T10:37:16.954Z
3.8750,20.1003,0.8037,50,2016-10-09T10:36:46.822Z
3.8750,20.1003,0.8037,50,2016-10-09T10:36:19.174Z
3.7625,20.1003,0.8037,50,2016-10-09T10:35:46.806Z
3.6500,20.1003,0.8037,50,2016-10-09T10:35:17.059Z
3.6500,20.1003,0.8037,50,2016-10-09T10:34:48.188Z
3.6500,20.1003,0.8037,50,2016-10-09T10:34:17.125Z
3.6500,20.1003,0.8037,50,2016-10-09T10:33:46.776Z
3.6500,20.1003,0.8037,50,2016-10-09T10:33:18.544Z
3.7625,20.1003,0.8037,50,2016-10-09T10:32:47.104Z
3.7625,20.1003,0.8037,50,2016-10-09T10:32:17.091Z
3.7625,20.1003,0.8037,50,2016-10-09T10:31:46.871Z
3.7625,20.1003,0.8037,50,2016-10-09T10:31:17.002Z
3.8750,20.1003,0.8037,50,2016-10-09T10:30:46.855Z
3.7625,20.1003,0.8037,50,2016-10-09T10:30:17.215Z
3.9875,20.1003,0.8037,50,2016-10-09T10:29:47.281Z
4.1000,20.1003,0.8037,50,2016-10-09T10:29:16.837Z
4.3250,20.1003,0.8037,50,2016-10-09T10:28:18.223Z
4.3250,20.1003,0.8037,50,2016-10-09T10:27:46.811Z
4.4375,20.1003,0.8037,50,2016-10-09T10:27:16.802Z
4.4375,20.1003,0.8037,50,2016-10-09T10:26:46.795Z
4.5500,20.1003,0.8037,50,2016-10-09T10:26:16.787Z
4.6625,20.1003,0.8037,50,2016-10-09T10:25:46.785Z
4.6625,20.1003,0.8037,50,2016-10-09T10:25:16.772Z
4.7750,20.1003,0.8037,50,2016-10-09T10:24:46.766Z
4.8875,20.1003,0.8037,50,2016-10-09T10:24:17.122Z
4.8875,20.1003,0.8037,50,2016-10-09T10:23:48.127Z
5.1125,20.1003,0.8037,48,2016-10-09T10:23:24.770Z
5.1125,20.1003,0.8037,48,2016-10-09T10:22:47.574Z
5.2250,20.1003,0.8037,48,2016-10-09T10:22:17.249Z
5.2250,20.1003,0.8037,48,2016-10-09T10:21:47.067Z
5.3375,20.1003,0.8037,48,2016-10-09T10:21:16.836Z
5.3375,20.1003,0.8037,48,2016-10-09T10:20:46.829Z
5.3375,20.1003,0.8037,48,2016-10-09T10:20:16.820Z
5.4500,20.1003,0.8037,48,2016-10-09T10:19:46.817Z
5.5625,20.1003,0.8037,48,2016-10-09T10:19:16.945Z
5.6750,20.1003,0.8037,48,2016-10-09T10:18:46.799Z
5.6750,20.1003,0.8037,48,2016-10-09T10:18:20.806Z
5.7875,20.1003,0.8037,48,2016-10-09T10:17:46.783Z
5.9000,20.1003,0.8037,48,2016-10-09T10:17:16.775Z
5.9000,20.1003,0.8037,48,2016-10-09T10:16:46.768Z
6.0125,20.1003,0.8037,48,2016-10-09T10:16:17.478Z
6.0125,20.1003,0.8037,48,2016-10-09T10:15:47.025Z
6.1250,20.1003,0.8037,48,2016-10-09T10:15:17.350Z
6.3500,20.1003,0.8037,48,2016-10-09T10:14:47.630Z
6.3500,20.1003,0.8037,48,2016-10-09T10:14:17.283Z
6.3500,20.1003,0.8037,48,2016-10-09T10:13:49.475Z
6.3500,20.1003,0.8037,48,2016-10-09T10:13:16.715Z
6.4625,20.1003,0.8037,48,2016-10-09T10:12:46.706Z
6.5750,20.1003,0.8037,48,2016-10-09T10:12:16.866Z
6.5750,20.1003,0.8037,48,2016-10-09T10:11:46.816Z
6.5750,20.1003,0.8037,48,2016-10-09T10:11:16.811Z
6.6875,20.1003,0.8037,48,2016-10-09T10:10:46.825Z
6.8000,20.1003,0.8037,48,2016-10-09T10:10:16.794Z
6.9125,20.1003,0.8037,48,2016-10-09T10:09:46.797Z
6.9125,20.1003,0.8037,48,2016-10-09T10:09:17.060Z
6.9125,20.1003,0.8037,48,2016-10-09T10:08:46.985Z
7.0250,20.1003,0.8037,48,2016-10-09T10:08:18.858Z
7.0250,20.1003,0.8037,48,2016-10-09T10:07:46.755Z
7.0250,20.1003,0.8037,48,2016-10-09T10:07:17.772Z
7.0250,20.1003,0.8037,48,2016-10-09T10:06:48.832Z
7.1375,20.1003,0.8037,48,2016-10-09T10:06:18.774Z
7.1375,20.1003,0.8037,48,2016-10-09T10:05:47.357Z
7.0250,20.1003,0.8037,48,2016-10-09T10:05:17.761Z
7.0250,20.1003,0.8037,48,2016-10-09T10:04:46.711Z
7.0250,20.1003,0.8037,48,2016-10-09T10:04:18.464Z
7.0250,20.1003,0.8037,48,2016-10-09T10:03:47.168Z
6.9125,20.1003,0.8037,48,2016-10-09T10:03:17.905Z
6.9125,20.1003,0.8037,48,2016-10-09T10:02:47.905Z
6.9125,20.1003,0.8037,48,2016-10-09T10:02:17.386Z
6.8000,20.1003,0.8037,48,2016-10-09T10:01:46.788Z
6.8000,20.1003,0.8037,48,2016-10-09T10:01:16.783Z
6.8000,20.1003,0.8037,48,2016-10-09T10:00:46.895Z
6.6875,20.1003,0.8037,48,2016-10-09T10:00:17.165Z
6.5750,20.1003,0.8037,48,2016-10-09T09:59:46.941Z
6.5750,20.1003,0.8037,48,2016-10-09T09:59:17.469Z
6.4625,20.1003,0.8037,48,2016-10-09T09:58:46.764Z
6.2375,20.1003,0.8037,48,2016-10-09T09:57:46.729Z
6.2375,20.1003,0.8037,48,2016-10-09T09:57:16.858Z
6.2375,20.1003,0.8037,48,2016-10-09T09:56:46.724Z
6.1250,20.1003,0.8037,48,2016-10-09T09:56:16.837Z
6.1250,20.1003,0.8037,48,2016-10-09T09:55:46.698Z
6.0125,20.1003,0.8037,48,2016-10-09T09:55:16.690Z
6.0125,20.1003,0.8037,48,2016-10-09T09:54:46.685Z
5.9000,20.1003,0.8037,48,2016-10-09T09:54:16.675Z
5.9000,20.1003,0.8037,48,2016-10-09T09:53:46.973Z
5.7875,20.1003,0.8037,48,2016-10-09T09:53:17.022Z
5.7875,20.1003,0.8037,48,2016-10-09T09:52:47.301Z
5.6750,20.1003,0.8037,48,2016-10-09T09:52:17.258Z
5.6750,20.1003,0.8037,48,2016-10-09T09:51:46.763Z
5.5625,20.1003,0.8037,48,2016-10-09T09:51:16.754Z
5.4500,20.1003,0.8037,48,2016-10-09T09:50:46.746Z
5.4500,20.1003,0.8037,48,2016-10-09T09:50:16.738Z
5.3375,20.1003,0.8037,48,2016-10-09T09:49:46.731Z
5.3375,20.1003,0.8037,48,2016-10-09T09:49:16.907Z
5.3375,20.1003,0.8037,48,2016-10-09T09:48:46.716Z
5.1125,20.1003,0.8037,48,2016-10-09T09:48:18.003Z
5.1125,20.1003,0.8037,48,2016-10-09T09:47:46.700Z
5.0000,20.1003,0.8037,48,2016-10-09T09:47:16.692Z
5.0000,20.1003,0.8037,48,2016-10-09T09:46:46.800Z
4.8875,20.1003,0.8037,48,2016-10-09T09:46:18.742Z
4.8875,20.1003,0.8037,48,2016-10-09T09:45:46.848Z
4.7750,20.1003,0.8037,48,2016-10-09T09:45:16.661Z
4.6625,20.1003,0.8037,48,2016-10-09T09:44:46.996Z
4.6625,20.1003,0.8037,48,2016-10-09T09:44:16.979Z
4.5500,20.1003,0.8037,48,2016-10-09T09:43:46.673Z
4.5500,20.1003,0.8037,48,2016-10-09T09:43:16.823Z
4.5500,20.1003,0.8037,48,2016-10-09T09:42:47.181Z
4.6625,20.1003,0.8037,48,2016-10-09T09:42:17.127Z
4.5500,20.1003,0.8037,48,2016-10-09T09:41:46.772Z
4.5500,20.1003,0.8037,48,2016-10-09T09:41:16.887Z
4.5500,20.1003,0.8037,48,2016-10-09T09:40:47.352Z
4.4375,20.1003,0.8037,48,2016-10-09T09:40:16.941Z
4.2125,20.1003,0.8037,48,2016-10-09T09:39:46.822Z
4.2125,20.1003,0.8037,48,2016-10-09T09:39:17.101Z
4.3250,20.1003,0.8037,48,2016-10-09T09:38:48.283Z
4.2125,20.1003,0.8037,48,2016-10-09T09:38:18.497Z
4.1000,20.1003,0.8037,48,2016-10-09T09:37:46.678Z
4.1000,20.1003,0.8037,48,2016-10-09T09:37:17.159Z
4.1000,20.1003,0.8037,48,2016-10-09T09:36:46.925Z
4.2125,20.1003,0.8037,48,2016-10-09T09:36:17.203Z
4.1000,20.1003,0.8037,48,2016-10-09T09:35:46.644Z
